Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-BTA-432040,"Vasopressin regulates renal water homeostasis via Aquaporins",1,39,0.00372848948374761,0.958055313839834,0.9997354912101125,1,11,0.0013801756587202008,9913,Bos taurus,"26047","","R-BTA-432067"
R-BTA-5213460,"RIPK1-mediated regulated necrosis",1,39,0.00372848948374761,0.958055313839834,0.9997354912101125,1,23,0.0028858218318695106,9913,Bos taurus,"57705","","R-BTA-9687828"
R-HSA-4641258,"Degradation of DVL",1,57,0.003754198774945663,0.9589642927521612,0.9589642927521612,3,7,4.972297201307004E-4,9606,Homo sapiens,"1857","","R-HSA-1504213;R-HSA-1504193;R-HSA-1504190"
R-HSA-8941858,"Regulation of RUNX3 expression and activity",1,57,0.003754198774945663,0.9589642927521612,0.9589642927521612,1,9,6.392953544537576E-4,9606,Homo sapiens,"57154","","R-HSA-8952419"
R-HSA-380108,"Chemokine receptors bind chemokines",1,57,0.003754198774945663,0.9589642927521612,0.9589642927521612,1,19,0.001349623526069044,9606,Homo sapiens,"1524","","R-HSA-373342"
R-GGA-2022928,"HS-GAG biosynthesis",1,33,0.0037542662116040954,0.9589666509850241,0.9996499065740245,3,12,0.0017597888253409592,9031,Gallus gallus,"57705","","R-GGA-2022919;R-GGA-744231;R-GGA-2022851"
R-RNO-110331,"Cleavage of the damaged purine",1,39,0.0037557781201848998,0.959019486298467,0.9913948662412256,3,8,0.0010079375078745117,10116,Rattus norvegicus,"3106","","R-RNO-110250;R-RNO-110248;R-RNO-110251"
R-RNO-73927,"Depurination",1,39,0.0037557781201848998,0.959019486298467,0.9913948662412256,3,10,0.0012599218848431397,10116,Rattus norvegicus,"3106","","R-RNO-110250;R-RNO-110248;R-RNO-110251"
R-HSA-9663891,"Selective autophagy",2,89,0.005861819139827439,0.9591792249888098,0.9591792249888098,9,48,0.003409575223753374,9606,Homo sapiens,"26523;5071","","R-HSA-9639698;R-HSA-9641089;R-HSA-9641127;R-HSA-9641111;R-HSA-9641109;R-HSA-5205652;R-HSA-9641096;R-HSA-9664879;R-HSA-5205682"
R-DME-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",1,22,0.003762613305968873,0.95925750266651,0.9999244734791515,1,3,6.561679790026247E-4,7227,Drosophila melanogaster,"26523","","R-DME-1250280"
R-CEL-727802,"Transport of nucleotide sugars",1,21,0.0037641154328732747,0.9593096247187036,0.9996976661493624,4,11,0.002976190476190476,6239,Caenorhabditis elegans,"57705","","R-CEL-174368;R-CEL-742354;R-CEL-741450;R-CEL-744231"
R-CEL-9614085,"FOXO-mediated transcription",1,21,0.0037641154328732747,0.9593096247187036,0.9996976661493624,1,10,0.0027056277056277055,6239,Caenorhabditis elegans,"26523","","R-CEL-9620515"
R-XTR-170822,"Regulation of Glucokinase by Glucokinase Regulatory Protein",1,32,0.0037647058823529413,0.9593300943875399,0.9998390700938855,2,5,8.123476848090983E-4,8364,Xenopus tropicalis,"57634","","R-XTR-170824;R-XTR-170799"
R-RNO-5578775,"Ion homeostasis",2,61,0.00587442218798151,0.9595434318057636,0.9913948662412256,5,15,0.0018898828272647095,10116,Rattus norvegicus,"3184;2171","","R-RNO-5617179;R-RNO-5617182;R-RNO-936897;R-RNO-5617178;R-RNO-9684068"
R-MMU-2559580,"Oxidative Stress Induced Senescence",1,41,0.0037941884138441608,0.9603392208406912,0.9995799496881722,1,17,0.0020638582008012628,10090,Mus musculus,"26523","","R-MMU-3225851"
R-CFA-421270,"Cell-cell junction organization",1,37,0.003799548161840214,0.960519969006612,0.9995503712005692,1,17,0.0022834116856950974,9615,Canis familiaris,"56143","","R-CFA-419981"
R-HSA-2467813,"Separation of Sister Chromatids",6,195,0.01284331159849832,0.961164559057626,0.961164559057626,3,8,5.68262537292229E-4,9606,Homo sapiens,"5519;55055;9126;7514;23332;55746","","R-HSA-2467809;R-HSA-2545203;R-HSA-2467811"
R-HSA-1236975,"Antigen processing-Cross presentation",6,195,0.01284331159849832,0.961164559057626,0.961164559057626,7,23,0.0016337547947151583,9606,Homo sapiens,"3106;3105;3135;23067;2243;2890","","R-HSA-8863895;R-HSA-8863973;R-HSA-1236964;R-HSA-1236965;R-HSA-1236954;R-HSA-1236971;R-HSA-1236943"
R-HSA-2162123,"Synthesis of Prostaglandins (PG) and Thromboxanes (TX)",1,58,0.0038200619113482183,0.9612041911955145,0.9612041911955145,4,33,0.002344082966330445,9606,Homo sapiens,"1376;5743","","R-HSA-2309779;R-HSA-2309787;R-HSA-2314686;R-HSA-2309773"
R-HSA-156588,"Glucuronidation",1,58,0.0038200619113482183,0.9612041911955145,0.9612041911955145,1,11,7.813609887768149E-4,9606,Homo sapiens,"57705","","R-HSA-174368"
R-DDI-727802,"Transport of nucleotide sugars",1,14,0.0038419319429198683,0.9619206112792302,0.9999468413656943,3,8,0.0034587116299178555,44689,Dictyostelium discoideum,"57705","","R-DDI-174368;R-DDI-742354;R-DDI-744231"
R-SCE-9634600,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",1,9,0.0038510911424903724,0.9622167089090088,0.9999999975996641,2,2,0.0013486176668914363,4932,Saccharomyces cerevisiae,"57634","","R-SCE-71802;R-SCE-70262"
R-RNO-74217,"Purine salvage",1,40,0.003852080123266564,0.9622485426924591,0.9913948662412256,1,10,0.0012599218848431397,10116,Rattus norvegicus,"2109","","R-RNO-76590"
R-GGA-2022854,"Keratan sulfate biosynthesis",1,34,0.0038680318543799774,0.9627583194098476,0.9996499065740245,2,9,0.0013198416190057193,9031,Gallus gallus,"57705","","R-GGA-2025724;R-GGA-744231"
R-HSA-195253,"Degradation of beta-catenin by the destruction complex",2,91,0.00599354541263255,0.9628354030831079,0.9628354030831079,12,23,0.0016337547947151583,9606,Homo sapiens,"5519;8945","","R-HSA-5229343;R-HSA-195283;R-HSA-195251;R-HSA-195280;R-HSA-195318;R-HSA-195287;R-HSA-195300;R-HSA-2130279;R-HSA-195275;R-HSA-2130282;R-HSA-195304;R-HSA-2130286"
R-HSA-5668914,"Diseases of metabolism",16,424,0.02792596983468353,0.9630916624511023,0.9630916624511023,31,195,0.013851399346498082,9606,Homo sapiens,"9037;6383;7057;10071;10082;4585;2131;2239;100;57634;2632;2861;1584;10585;4128;57705","","R-HSA-9036289;R-HSA-5659998;R-HSA-3656254;R-HSA-9036290;R-HSA-5633241;R-HSA-9734745;R-HSA-4420365;R-HSA-5580292;R-HSA-3878762;R-HSA-5615556;R-HSA-3560804;R-HSA-6785524;R-HSA-4549334;R-HSA-3560802;R-HSA-5096537;R-HSA-5096538;R-HSA-5096532;R-HSA-4085027;R-HSA-5617096;R-HSA-5615604;R-HSA-4793955;R-HSA-4088338;R-HSA-5603108;R-HSA-3781832;R-HSA-9036283;R-HSA-3656261;R-HSA-9036285;R-HSA-5603297;R-HSA-3656257;R-HSA-6785565;R-HSA-3656267"
R-XTR-162710,"Synthesis of glycosylphosphatidylinositol (GPI)",1,33,0.0038823529411764705,0.9632101247918149,0.9998390700938855,1,8,0.0012997562956945572,8364,Xenopus tropicalis,"57705","","R-XTR-162730"
R-HSA-6799198,"Complex I biogenesis",1,59,0.003885925047750774,0.9633219628481274,0.9633219628481274,6,13,9.234266230998721E-4,9606,Homo sapiens,"4698","","R-HSA-6799191;R-HSA-6799202;R-HSA-6799197;R-HSA-6799196;R-HSA-6799179;R-HSA-6799178"
R-HSA-197264,"Nicotinamide salvaging",1,59,0.003885925047750774,0.9633219628481274,0.9633219628481274,1,12,8.523938059383435E-4,9606,Homo sapiens,"1376;5743","","R-HSA-2309773"
R-HSA-5607764,"CLEC7A (Dectin-1) signaling",3,120,0.007903576368306658,0.963683222893982,0.963683222893982,6,45,0.003196476772268788,9606,Homo sapiens,"3708;84433;8945","","R-HSA-169683;R-HSA-169680;R-HSA-5607728;R-HSA-202534;R-HSA-5607725;R-HSA-5607723"
R-HSA-5696399,"Global Genome Nucleotide Excision Repair (GG-NER)",2,92,0.006059408549035105,0.9645435033496662,0.9645435033496662,5,20,0.0014206563432305726,9606,Homo sapiens,"85015;23426","","R-HSA-5690213;R-HSA-5690997;R-HSA-5696465;R-HSA-5690988;R-HSA-5691001"
R-HSA-9711123,"Cellular response to chemical stress",9,269,0.017717183692287426,0.964546796115438,0.964546796115438,20,134,0.009518397499644836,9606,Homo sapiens,"2876;6907;23309;2861;9611;8945;23211;6647;26523","","R-HSA-9762100;R-HSA-3777112;R-HSA-9762102;R-HSA-3341296;R-HSA-8951723;R-HSA-9762096;R-HSA-9755505;R-HSA-9708466;R-HSA-3780958;R-HSA-400143;R-HSA-3780979;R-HSA-8932322;R-HSA-8932284;R-HSA-3323013;R-HSA-9762093;R-HSA-3299691;R-HSA-3299753;R-HSA-3697860;R-HSA-71676;R-HSA-9762091"
R-RNO-446652,"Interleukin-1 family signaling",3,83,0.007993066255778121,0.9656994716065245,0.9913948662412256,18,60,0.007559531309058838,10116,Rattus norvegicus,"2894;3772;2890","","R-RNO-448703;R-RNO-446692;R-RNO-446894;R-RNO-446130;R-RNO-448603;R-RNO-445752;R-RNO-446868;R-RNO-446684;R-RNO-9009072;R-RNO-446634;R-RNO-446701;R-RNO-446648;R-RNO-446862;R-RNO-446694;R-RNO-449058;R-RNO-445753;R-RNO-448629;R-RNO-450133"
R-BTA-936837,"Ion transport by P-type ATPases",2,64,0.006118546845124283,0.9660127112366205,0.9997354912101125,3,14,0.0017565872020075283,9913,Bos taurus,"26290;26280","","R-BTA-427910;R-BTA-5251989;R-BTA-418365"
R-MMU-975576,"N-glycan antennae elongation in the medial/trans-Golgi",1,43,0.003979270775495095,0.9661271191480869,0.9995799496881722,4,13,0.0015782445064950832,10090,Mus musculus,"57705","","R-MMU-975903;R-MMU-975926;R-MMU-975916;R-MMU-975829"
R-CFA-549132,"Organic cation/anion/zwitterion transport",1,39,0.004004929143561306,0.9668599191185867,0.9995503712005692,1,9,0.001208865010073875,9615,Canis familiaris,"51760","","R-CFA-549297"
R-RNO-913709,"O-linked glycosylation of mucins",2,64,0.0061633281972265025,0.9670861051294308,0.9913948662412256,16,16,0.0020158750157490235,10116,Rattus norvegicus,"3123;57705","","R-RNO-914006;R-RNO-981497;R-RNO-914017;R-RNO-1964505;R-RNO-977071;R-RNO-914005;R-RNO-914018;R-RNO-1964501;R-RNO-913675;R-RNO-5694487;R-RNO-981814;R-RNO-6786012;R-RNO-914012;R-RNO-914010;R-RNO-981809;R-RNO-914008"
R-HSA-162587,"HIV Life Cycle",5,175,0.011526048870447211,0.9671361310085521,0.9671361310085521,34,117,0.00831083960789885,9606,Homo sapiens,"7514;11198;6878;55746;6749","","R-HSA-180739;R-HSA-167113;R-HSA-167118;R-HSA-167181;R-HSA-167121;R-HSA-180885;R-HSA-167130;R-HSA-167192;R-HSA-167134;R-HSA-167196;R-HSA-167197;R-HSA-9613490;R-HSA-167459;R-HSA-167136;R-HSA-167076;R-HSA-165028;R-HSA-167077;R-HSA-9613498;R-HSA-165034;R-HSA-167150;R-HSA-167148;R-HSA-167282;R-HSA-167090;R-HSA-167474;R-HSA-165043;R-HSA-165047;R-HSA-167284;R-HSA-167477;R-HSA-167288;R-HSA-167481;R-HSA-167097;R-HSA-165055;R-HSA-167292;R-HSA-167484"
R-HSA-432722,"Golgi Associated Vesicle Biogenesis",1,61,0.0040176513205558845,0.96721736929768,0.96721736929768,4,7,4.972297201307004E-4,9606,Homo sapiens,"27131","","R-HSA-421831;R-HSA-421836;R-HSA-421835;R-HSA-421833"
R-HSA-5676590,"NIK-->noncanonical NF-kB signaling",1,61,0.0040176513205558845,0.96721736929768,0.96721736929768,2,9,6.392953544537576E-4,9606,Homo sapiens,"8945","","R-HSA-5607725;R-HSA-5607723"
R-HSA-177929,"Signaling by EGFR",1,61,0.0040176513205558845,0.96721736929768,0.96721736929768,4,49,0.0034806080409149026,9606,Homo sapiens,"10253","","R-HSA-183089;R-HSA-183051;R-HSA-182990;R-HSA-182988"
R-HSA-8956320,"Nucleotide biosynthesis",1,61,0.0040176513205558845,0.96721736929768,0.96721736929768,1,24,0.001704787611876687,9606,Homo sapiens,"159","","R-HSA-111524"
R-HSA-6807505,"RNA polymerase II transcribes snRNA genes",2,94,0.006191134821840216,0.967736124113532,0.967736124113532,9,11,7.813609887768149E-4,9606,Homo sapiens,"6878;26512","","R-HSA-6814885;R-HSA-6814549;R-HSA-6814559;R-HSA-6810238;R-HSA-6814555;R-HSA-6810235;R-HSA-6814554;R-HSA-6810234;R-HSA-6810233"
R-HSA-69052,"Switching of origins to a post-replicative state",2,94,0.006191134821840216,0.967736124113532,0.967736124113532,2,10,7.103281716152863E-4,9606,Homo sapiens,"4173;4175","","R-HSA-68944;R-HSA-69019"
R-RNO-975576,"N-glycan antennae elongation in the medial/trans-Golgi",1,42,0.004044684129429892,0.9679641664278822,0.9913948662412256,4,13,0.0016378984502960817,10116,Rattus norvegicus,"57705","","R-RNO-975829;R-RNO-975916;R-RNO-975903;R-RNO-975926"
R-RNO-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",1,42,0.004044684129429892,0.9679641664278822,0.9913948662412256,3,24,0.0030238125236235354,10116,Rattus norvegicus,"2895","","R-RNO-508247;R-RNO-912527;R-RNO-453104"
R-RNO-8963899,"Plasma lipoprotein remodeling",1,42,0.004044684129429892,0.9679641664278822,0.9913948662412256,2,25,0.0031498047121078492,10116,Rattus norvegicus,"2131","","R-RNO-174757;R-RNO-174690"
R-HSA-8951664,"Neddylation",8,249,0.016399920964236318,0.9680476682883236,0.9680476682883236,18,44,0.0031254439551072597,9606,Homo sapiens,"5929;142686;80204;9820;8945;26523;7704;51725","","R-HSA-8956040;R-HSA-8956200;R-HSA-8955241;R-HSA-8952618;R-HSA-8952044;R-HSA-8952620;R-HSA-8956045;R-HSA-8955245;R-HSA-9755505;R-HSA-8952039;R-HSA-8955289;R-HSA-8956026;R-HSA-8952638;R-HSA-8952639;R-HSA-8956050;R-HSA-8955285;R-HSA-8952630;R-HSA-8952631"
R-MMU-71336,"Pentose phosphate pathway",1,44,0.0040718119563205625,0.9686965065891756,0.9995799496881722,4,20,0.002428068471530897,10090,Mus musculus,"57634","","R-MMU-163751;R-MMU-71334;R-MMU-71335;R-MMU-163764"
R-HSA-72649,"Translation initiation complex formation",1,62,0.004083514456958441,0.969007240903763,0.969007240903763,2,2,1.4206563432305724E-4,9606,Homo sapiens,"1977","","R-HSA-156808;R-HSA-157849"
R-HSA-5610785,"GLI3 is processed to GLI3R by the proteasome",1,62,0.004083514456958441,0.969007240903763,0.969007240903763,1,5,3.5516408580764315E-4,9606,Homo sapiens,"8945","","R-HSA-5610746"
R-HSA-5610783,"Degradation of GLI2 by the proteasome",1,62,0.004083514456958441,0.969007240903763,0.969007240903763,1,5,3.5516408580764315E-4,9606,Homo sapiens,"8945","","R-HSA-5610745"
R-HSA-5610780,"Degradation of GLI1 by the proteasome",1,62,0.004083514456958441,0.969007240903763,0.969007240903763,1,6,4.2619690296917176E-4,9606,Homo sapiens,"8945","","R-HSA-5610742"
R-SSC-8963899,"Plasma lipoprotein remodeling",1,41,0.004091816367265469,0.9692258101010713,0.9999073081264396,5,25,0.0033160896670645975,9823,Sus scrofa,"89795","","R-SSC-6784628;R-SSC-174757;R-SSC-8857928;R-SSC-6784676;R-SSC-6784861"
R-HSA-381038,"XBP1(S) activates chaperone genes",2,95,0.006256997958242772,0.9692268373123114,0.9692268373123114,2,47,0.0033385424065918456,9606,Homo sapiens,"9820;26019","","R-HSA-1791058;R-HSA-1791186"
R-HSA-162909,"Host Interactions of HIV factors",4,151,0.009945333596785878,0.9692779475613017,0.9692779475613017,15,54,0.003835772126722546,9606,Homo sapiens,"8945;7514;55746;5062","","R-HSA-180739;R-HSA-180710;R-HSA-165028;R-HSA-165034;R-HSA-180622;R-HSA-180591;R-HSA-164943;R-HSA-165043;R-HSA-180599;R-HSA-165047;R-HSA-180597;R-HSA-180885;R-HSA-165055;R-HSA-180732;R-HSA-180573"
R-RNO-216083,"Integrin cell surface interactions",2,65,0.006259630200308166,0.9692850138952487,0.9913948662412256,4,36,0.004535718785435303,10116,Rattus norvegicus,"3752;3952","","R-RNO-265424;R-RNO-198941;R-RNO-265428;R-RNO-2752115"
R-HSA-927802,"Nonsense-Mediated Decay (NMD)",3,124,0.008167028913916881,0.9693206504395617,0.9693206504395617,6,6,4.2619690296917176E-4,9606,Homo sapiens,"23293;6134;26019","","R-HSA-927836;R-HSA-927789;R-HSA-927832;R-HSA-927830;R-HSA-927813;R-HSA-927889"
R-HSA-975957,"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",3,124,0.008167028913916881,0.9693206504395617,0.9693206504395617,5,5,3.5516408580764315E-4,9606,Homo sapiens,"23293;6134;26019","","R-HSA-927836;R-HSA-927832;R-HSA-927830;R-HSA-927813;R-HSA-927889"
R-GGA-352882,"Glycolysis",1,36,0.004095563139931741,0.9693239486825932,0.9996499065740245,3,10,0.0014664906877841326,9031,Gallus gallus,"57634","","R-GGA-352945;R-GGA-352893;R-GGA-352908"
R-DRE-975576,"N-glycan antennae elongation in the medial/trans-Golgi",1,42,0.004105973213412846,0.9695949802556829,0.9995710799444802,4,12,0.0016260162601626016,7955,Danio rerio,"57705","","R-DRE-975829;R-DRE-975903;R-DRE-975926;R-DRE-975916"
R-BTA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",1,43,0.004110898661567878,0.9697223819505773,0.9997354912101125,1,25,0.003136762860727729,9913,Bos taurus,"26523","","R-BTA-1250280"
R-XTR-2022854,"Keratan sulfate biosynthesis",1,35,0.00411764705882353,0.9698960707712347,0.9998390700938855,2,8,0.0012997562956945572,8364,Xenopus tropicalis,"57705","","R-XTR-2025724;R-XTR-744231"
R-HSA-390466,"Chaperonin-mediated protein folding",2,96,0.006322861094645327,0.9706510857751738,0.9706510857751738,15,19,0.001349623526069044,9606,Homo sapiens,"6000;10575","","R-HSA-6814119;R-HSA-8850534;R-HSA-390470;R-HSA-8850529;R-HSA-391266;R-HSA-389954;R-HSA-6814124;R-HSA-389961;R-HSA-8850539;R-HSA-6814121;R-HSA-6814120;R-HSA-390453;R-HSA-389970;R-HSA-8850527;R-HSA-390459"
R-HSA-6811436,"COPI-independent Golgi-to-ER retrograde traffic",1,63,0.004149377593360996,0.9706994975961036,0.9706994975961036,1,7,4.972297201307004E-4,9606,Homo sapiens,"5049","","R-HSA-8848484"
R-RNO-5218859,"Regulated Necrosis",2,66,0.006355932203389831,0.9713420500905746,0.9913948662412256,2,42,0.0052916719163411865,10116,Rattus norvegicus,"2890;57705","","R-RNO-9687828;R-RNO-449058"
R-HSA-69242,"S Phase",5,179,0.011789501416057432,0.9715871655662542,0.9715871655662542,20,55,0.003906804943884074,9606,Homo sapiens,"4173;23649;4175;9126;23426","","R-HSA-69152;R-HSA-2468039;R-HSA-2473152;R-HSA-69063;R-HSA-69127;R-HSA-176942;R-HSA-2468041;R-HSA-69068;R-HSA-68913;R-HSA-68944;R-HSA-69074;R-HSA-69140;R-HSA-69142;R-HSA-68950;R-HSA-69144;R-HSA-69019;R-HSA-2473151;R-HSA-69053;R-HSA-69116;R-HSA-169468"
R-SSC-5675221,"Negative regulation of MAPK pathway",1,42,0.004191616766467066,0.971735872530457,0.9999073081264396,1,13,0.0017243666268735908,9823,Sus scrofa,"91752","","R-SSC-5675431"
R-HSA-72702,"Ribosomal scanning and start codon recognition",1,64,0.004215240729763551,0.9722994571023162,0.9722994571023162,2,2,1.4206563432305724E-4,9606,Homo sapiens,"1977","","R-HSA-72697;R-HSA-72621"
R-HSA-5689880,"Ub-specific processing proteases",6,206,0.013567806098926431,0.9733365667828355,0.9733365667828355,7,40,0.0028413126864611452,9606,Homo sapiens,"8970;154;4089;7874;9958;8295","","R-HSA-870479;R-HSA-6781764;R-HSA-5696960;R-HSA-5690080;R-HSA-870437;R-HSA-5689950;R-HSA-5696968"
R-SCE-2672351,"Stimuli-sensing channels",1,10,0.004278990158322636,0.973764908124903,0.9999999975996641,1,10,0.006743088334457181,4932,Saccharomyces cerevisiae,"3778","","R-SCE-9701211"
R-HSA-8935690,"Digestion",1,65,0.004281103866166107,0.9738121477816737,0.9738121477816737,1,24,0.001704787611876687,9606,Homo sapiens,"1750","","R-HSA-8936214"
R-SSC-2142691,"Synthesis of Leukotrienes (LT) and Eoxins (EX)",1,43,0.0042914171656686624,0.9740414258832748,0.9999073081264396,1,14,0.0018570102135561746,9823,Sus scrofa,"84952","","R-SSC-266070"
R-DRE-71336,"Pentose phosphate pathway",1,44,0.004301495747384886,0.9742635486855457,0.9995710799444802,4,20,0.0027100271002710027,7955,Danio rerio,"57634","","R-DRE-71334;R-DRE-163764;R-DRE-163751;R-DRE-71335"
R-DRE-5218859,"Regulated Necrosis",1,44,0.004301495747384886,0.9742635486855457,0.9995710799444802,1,23,0.0031165311653116533,7955,Danio rerio,"57705","","R-DRE-9687828"
R-BTA-975576,"N-glycan antennae elongation in the medial/trans-Golgi",1,45,0.004302103250478011,0.9742768766752361,0.9997354912101125,4,14,0.0017565872020075283,9913,Bos taurus,"57705","","R-BTA-975829;R-BTA-975916;R-BTA-975926;R-BTA-975903"
R-BTA-71336,"Pentose phosphate pathway",1,45,0.004302103250478011,0.9742768766752361,0.9997354912101125,4,20,0.002509410288582183,9913,Bos taurus,"57634","","R-BTA-71334;R-BTA-163751;R-BTA-71335;R-BTA-163764"
R-RNO-71336,"Pentose phosphate pathway",1,45,0.004333590138674884,0.974958310080866,0.9913948662412256,4,20,0.0025198437696862795,10116,Rattus norvegicus,"57634","","R-RNO-163764;R-RNO-163751;R-RNO-71335;R-RNO-71334"
R-RNO-442755,"Activation of NMDA receptors and postsynaptic events",1,45,0.004333590138674884,0.974958310080866,0.9913948662412256,2,13,0.0016378984502960817,10116,Rattus norvegicus,"2739","","R-RNO-9610750;R-RNO-432164"
R-RNO-9648002,"RAS processing",1,45,0.004333590138674884,0.974958310080866,0.9913948662412256,1,19,0.0023938515812019657,10116,Rattus norvegicus,"2200","","R-RNO-9653595"
R-RNO-109606,"Intrinsic Pathway for Apoptosis",1,45,0.004333590138674884,0.974958310080866,0.9913948662412256,1,40,0.005039687539372559,10116,Rattus norvegicus,"2200","","R-RNO-508162"
R-HSA-202733,"Cell surface interactions at the vascular wall",8,257,0.01692682605545676,0.9751585184200012,0.9751585184200012,6,65,0.004617133115499361,9606,Homo sapiens,"6383;3690;9056;7102;2444;83692;900;8140","","R-HSA-202723;R-HSA-210304;R-HSA-8858435;R-HSA-8870732;R-HSA-375131;R-HSA-8867097"
R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",1,66,0.0043469670025686625,0.9752423243537184,0.9752423243537184,6,6,4.2619690296917176E-4,9606,Homo sapiens,"1977","","R-HSA-72647;R-HSA-72631;R-HSA-72635;R-HSA-156808;R-HSA-157849;R-HSA-72622"
